"Step","251028_normalized_zwidth_v1 - geom/py","251028_normalized_zwidth_v1 - geom/py__MIN","251028_normalized_zwidth_v1 - geom/py__MAX"
"1","0.1","0.1","0.1"
"17","0.1","0.1","0.1"
"18","0.1","0.1","0.1"
"22","0.1","0.1","0.1"
"26","0.1","0.1","0.1"
"34","0.1","0.1","0.1"
"36","0.1","0.1","0.1"
"49","0.1","0.1","0.1"
"59","0.1","0.1","0.1"
"60","0.1","0.1","0.1"
"64","0.1","0.1","0.1"
"67","0.1","0.1","0.1"
"73","0.1","0.1","0.1"
"77","0.1","0.1","0.1"
"78","0.1","0.1","0.1"
"88","0.1","0.1","0.1"
"92","0.1","0.1","0.1"
"95","0.1","0.1","0.1"
"97","0.1","0.1","0.1"
"103","0.10059999998484273","0.10059999998484273","0.10059999998484273"
"119","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"143","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"149","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"151","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"154","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"155","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"157","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"160","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"163","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"164","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"167","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"172","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"174","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"176","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"185","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"193","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"212","0.1023999999393709","0.1023999999393709","0.1023999999393709"
"222","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"225","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"231","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"247","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"250","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"259","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"266","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"274","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"277","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"278","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"281","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"290","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"292","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"295","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"301","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"304","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"305","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"309","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"314","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"317","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"318","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"337","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"353","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"361","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"368","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"372","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"382","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"389","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"397","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"405","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"414","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"425","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"430","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"435","0.10699999982316513","0.10699999982316513","0.10699999982316513"
"447","0.107999999797903","0.107999999797903","0.107999999797903"
"455","0.107999999797903","0.107999999797903","0.107999999797903"
"461","0.107999999797903","0.107999999797903","0.107999999797903"
"465","0.107999999797903","0.107999999797903","0.107999999797903"
"472","0.107999999797903","0.107999999797903","0.107999999797903"
"477","0.107999999797903","0.107999999797903","0.107999999797903"
"482","0.107999999797903","0.107999999797903","0.107999999797903"
"490","0.107999999797903","0.107999999797903","0.107999999797903"
"497","0.107999999797903","0.107999999797903","0.107999999797903"
"503","0.107999999797903","0.107999999797903","0.107999999797903"
"506","0.107999999797903","0.107999999797903","0.107999999797903"
"511","0.107999999797903","0.107999999797903","0.107999999797903"
"515","0.107999999797903","0.107999999797903","0.107999999797903"
"517","0.107999999797903","0.107999999797903","0.107999999797903"
"519","0.107999999797903","0.107999999797903","0.107999999797903"
"526","0.107999999797903","0.107999999797903","0.107999999797903"
"534","0.107999999797903","0.107999999797903","0.107999999797903"
"549","0.10979999975243118","0.10979999975243118","0.10979999975243118"
"550","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"552","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"568","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"575","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"578","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"583","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"585","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"586","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"589","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"591","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"595","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"597","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"613","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"614","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"646","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"647","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"648","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"649","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"651","0.11019999974232633","0.11019999974232633","0.11019999974232633"
"652","0.11039999973727391","0.11039999973727391","0.11039999973727391"
"653","0.11059999973222148","0.11059999973222148","0.11059999973222148"
"663","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"676","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"686","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"703","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"722","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"724","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"752","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"755","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"761","0.11219999969180208","0.11219999969180208","0.11219999969180208"
"763","0.11259999968169723","0.11259999968169723","0.11259999968169723"
"774","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"776","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"789","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"802","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"805","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"807","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"813","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"827","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"840","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"855","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"882","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"883","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"885","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"886","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"896","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"904","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"914","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"922","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"926","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"939","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"940","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"946","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"948","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"949","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"950","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"955","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"962","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"963","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"965","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"972","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"976","0.11559999960591086","0.11559999960591086","0.11559999960591086"
"991","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"997","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"998","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1001","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1011","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1021","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1026","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1050","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1054","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1063","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1067","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1074","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1075","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1082","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1085","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1088","0.11759999955538661","0.11759999955538661","0.11759999955538661"
"1104","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1113","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1121","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1128","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1129","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1131","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1132","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1133","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1137","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1138","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1143","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1164","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1165","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1168","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1183","0.11959999950486236","0.11959999950486236","0.11959999950486236"
"1212","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1217","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1225","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1230","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1233","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1235","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1239","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1248","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1253","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1262","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1263","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1269","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1270","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1272","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1274","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1280","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1281","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1287","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1288","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1302","0.12119999946444296","0.12119999946444296","0.12119999946444296"
"1311","0.12139999945939053","0.12139999945939053","0.12139999945939053"
"1312","0.12159999945433811","0.12159999945433811","0.12159999945433811"
"1321","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1323","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1326","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1327","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1333","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1349","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1351","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1352","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1353","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1360","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1363","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1365","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1367","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1368","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1371","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1374","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1378","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1393","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1395","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1398","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1399","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1404","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1407","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1409","0.12319999941391871","0.12319999941391871","0.12319999941391871"
"1425","0.12419999938865658","0.12419999938865658","0.12419999938865658"
"1429","0.12499999936844688","0.12499999936844688","0.12499999936844688"
"1437","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1447","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1448","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1449","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1450","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1458","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1459","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1462","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1465","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1466","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1471","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1473","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1475","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1487","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1488","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1491","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1495","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1501","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1502","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1508","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1512","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1513","0.12519999936339446","0.12519999936339446","0.12519999936339446"
"1532","0.1255999993532896","0.1255999993532896","0.1255999993532896"
"1538","0.12679999932297506","0.12679999932297506","0.12679999932297506"
"1540","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1541","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1542","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1547","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1548","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1551","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1552","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1573","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1575","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1577","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1586","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1589","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1590","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1599","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1601","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1608","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1614","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1617","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1628","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1634","0.1271999993128702","0.1271999993128702","0.1271999993128702"
"1651","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1653","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1658","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1659","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1666","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1674","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1676","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1687","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1691","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1701","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1703","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1706","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1708","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1710","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1713","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1715","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1717","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1719","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1721","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1725","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1726","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1731","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1733","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1742","0.12919999926234596","0.12919999926234596","0.12919999926234596"
"1753","0.12979999924718869","0.12979999924718869","0.12979999924718869"
"1761","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1763","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1774","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1782","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1783","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1793","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1797","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1801","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1802","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1804","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1811","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1815","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1822","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1823","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1829","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1831","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1833","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1834","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1837","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1841","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1844","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1847","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1860","0.1311999992118217","0.1311999992118217","0.1311999992118217"
"1862","0.13159999920171686","0.13159999920171686","0.13159999920171686"
"1863","0.13179999919666444","0.13179999919666444","0.13179999919666444"
"1868","0.1327999991714023","0.1327999991714023","0.1327999991714023"
"1870","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1875","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1879","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1894","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1898","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1934","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1940","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1945","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1952","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1957","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1960","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1967","0.13319999916129746","0.13319999916129746","0.13319999916129746"
"1973","0.13379999914614019","0.13379999914614019","0.13379999914614019"
"1980","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"1986","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"1992","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2001","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2007","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2013","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2015","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2017","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2029","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2035","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2040","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2043","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2047","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2050","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2068","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2069","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2077","0.1351999991107732","0.1351999991107732","0.1351999991107732"
"2091","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2093","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2099","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2102","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2106","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2111","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2132","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2136","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2142","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2144","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2147","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2153","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2159","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2165","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2166","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2167","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2172","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2181","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2185","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2186","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2188","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2190","0.1367999990703538","0.1367999990703538","0.1367999990703538"
"2193","0.13739999905519654","0.13739999905519654","0.13739999905519654"
"2200","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2202","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2204","0.13879999901982956","0.13879999901982956","0.13879999901982956"
