"Step","251028_normalized_zwidth_v1 - geom/px","251028_normalized_zwidth_v1 - geom/px__MIN","251028_normalized_zwidth_v1 - geom/px__MAX"
"1","0.1","0.1","0.1"
"17","0.1","0.1","0.1"
"18","0.1","0.1","0.1"
"22","0.1","0.1","0.1"
"26","0.1","0.1","0.1"
"34","0.1","0.1","0.1"
"36","0.1","0.1","0.1"
"49","0.1","0.1","0.1"
"59","0.1","0.1","0.1"
"60","0.1","0.1","0.1"
"64","0.1","0.1","0.1"
"67","0.1","0.1","0.1"
"73","0.1","0.1","0.1"
"77","0.1","0.1","0.1"
"78","0.1","0.1","0.1"
"88","0.1","0.1","0.1"
"92","0.1","0.1","0.1"
"95","0.1","0.1","0.1"
"97","0.1","0.1","0.1"
"103","0.09940000001515728","0.09940000001515728","0.09940000001515728"
"119","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"143","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"149","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"151","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"154","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"155","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"157","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"160","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"163","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"164","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"167","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"172","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"174","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"176","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"185","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"193","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"212","0.0976000000606291","0.0976000000606291","0.0976000000606291"
"222","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"225","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"231","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"247","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"250","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"259","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"266","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"274","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"277","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"278","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"281","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"290","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"292","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"295","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"301","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"304","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"305","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"309","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"314","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"317","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"318","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"337","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"353","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"361","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"368","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"372","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"382","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"389","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"397","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"405","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"414","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"425","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"430","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"435","0.09300000017683488","0.09300000017683488","0.09300000017683488"
"447","0.092000000202097","0.092000000202097","0.092000000202097"
"455","0.092000000202097","0.092000000202097","0.092000000202097"
"461","0.092000000202097","0.092000000202097","0.092000000202097"
"465","0.092000000202097","0.092000000202097","0.092000000202097"
"472","0.092000000202097","0.092000000202097","0.092000000202097"
"477","0.092000000202097","0.092000000202097","0.092000000202097"
"482","0.092000000202097","0.092000000202097","0.092000000202097"
"490","0.092000000202097","0.092000000202097","0.092000000202097"
"497","0.092000000202097","0.092000000202097","0.092000000202097"
"503","0.092000000202097","0.092000000202097","0.092000000202097"
"506","0.092000000202097","0.092000000202097","0.092000000202097"
"511","0.092000000202097","0.092000000202097","0.092000000202097"
"515","0.092000000202097","0.092000000202097","0.092000000202097"
"517","0.092000000202097","0.092000000202097","0.092000000202097"
"519","0.092000000202097","0.092000000202097","0.092000000202097"
"526","0.092000000202097","0.092000000202097","0.092000000202097"
"534","0.092000000202097","0.092000000202097","0.092000000202097"
"549","0.09020000024756883","0.09020000024756883","0.09020000024756883"
"550","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"552","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"568","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"575","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"578","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"583","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"585","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"586","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"589","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"591","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"595","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"597","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"613","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"614","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"646","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"647","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"648","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"649","0.09000000025262125","0.09000000025262125","0.09000000025262125"
"651","0.09020000024756883","0.09020000024756883","0.09020000024756883"
"652","0.0904000002425164","0.0904000002425164","0.0904000002425164"
"653","0.09060000023746398","0.09060000023746398","0.09060000023746398"
"663","0.092000000202097","0.092000000202097","0.092000000202097"
"676","0.092000000202097","0.092000000202097","0.092000000202097"
"686","0.092000000202097","0.092000000202097","0.092000000202097"
"703","0.092000000202097","0.092000000202097","0.092000000202097"
"722","0.092000000202097","0.092000000202097","0.092000000202097"
"724","0.092000000202097","0.092000000202097","0.092000000202097"
"752","0.092000000202097","0.092000000202097","0.092000000202097"
"755","0.092000000202097","0.092000000202097","0.092000000202097"
"761","0.09220000019704458","0.09220000019704458","0.09220000019704458"
"763","0.09260000018693973","0.09260000018693973","0.09260000018693973"
"774","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"776","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"789","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"802","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"805","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"807","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"813","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"827","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"840","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"855","0.09400000015157275","0.09400000015157275","0.09400000015157275"
"882","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"883","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"885","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"886","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"896","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"904","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"914","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"922","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"926","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"939","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"940","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"946","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"948","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"949","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"950","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"955","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"962","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"963","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"965","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"972","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"976","0.0960000001010485","0.0960000001010485","0.0960000001010485"
"991","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"997","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"998","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1001","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1011","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1021","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1026","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1050","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1054","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1063","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1067","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1074","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1075","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1082","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1085","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1088","0.09800000005052426","0.09800000005052426","0.09800000005052426"
"1104","0.1","0.1","0.1"
"1113","0.1","0.1","0.1"
"1121","0.1","0.1","0.1"
"1128","0.1","0.1","0.1"
"1129","0.1","0.1","0.1"
"1131","0.1","0.1","0.1"
"1132","0.1","0.1","0.1"
"1133","0.1","0.1","0.1"
"1137","0.1","0.1","0.1"
"1138","0.1","0.1","0.1"
"1143","0.1","0.1","0.1"
"1164","0.1","0.1","0.1"
"1165","0.1","0.1","0.1"
"1168","0.1","0.1","0.1"
"1183","0.1","0.1","0.1"
"1212","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1217","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1225","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1230","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1233","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1235","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1239","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1248","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1253","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1262","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1263","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1269","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1270","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1272","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1274","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1280","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1281","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1287","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1288","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1302","0.10199999994947576","0.10199999994947576","0.10199999994947576"
"1311","0.10219999994442333","0.10219999994442333","0.10219999994442333"
"1312","0.1023999999393709","0.1023999999393709","0.1023999999393709"
"1321","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1323","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1326","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1327","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1333","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1349","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1351","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1352","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1353","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1360","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1363","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1365","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1367","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1368","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1371","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1374","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1378","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1393","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1395","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1398","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1399","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1404","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1407","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1409","0.1039999998989515","0.1039999998989515","0.1039999998989515"
"1425","0.10499999987368938","0.10499999987368938","0.10499999987368938"
"1429","0.10579999985347968","0.10579999985347968","0.10579999985347968"
"1437","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1447","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1448","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1449","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1450","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1458","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1459","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1462","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1465","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1466","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1471","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1473","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1475","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1487","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1488","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1491","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1495","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1501","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1502","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1508","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1512","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1513","0.10599999984842726","0.10599999984842726","0.10599999984842726"
"1532","0.1063999998383224","0.1063999998383224","0.1063999998383224"
"1538","0.10759999980800786","0.10759999980800786","0.10759999980800786"
"1540","0.107999999797903","0.107999999797903","0.107999999797903"
"1541","0.107999999797903","0.107999999797903","0.107999999797903"
"1542","0.107999999797903","0.107999999797903","0.107999999797903"
"1547","0.107999999797903","0.107999999797903","0.107999999797903"
"1548","0.107999999797903","0.107999999797903","0.107999999797903"
"1551","0.107999999797903","0.107999999797903","0.107999999797903"
"1552","0.107999999797903","0.107999999797903","0.107999999797903"
"1573","0.107999999797903","0.107999999797903","0.107999999797903"
"1575","0.107999999797903","0.107999999797903","0.107999999797903"
"1577","0.107999999797903","0.107999999797903","0.107999999797903"
"1586","0.107999999797903","0.107999999797903","0.107999999797903"
"1589","0.107999999797903","0.107999999797903","0.107999999797903"
"1590","0.107999999797903","0.107999999797903","0.107999999797903"
"1599","0.107999999797903","0.107999999797903","0.107999999797903"
"1601","0.107999999797903","0.107999999797903","0.107999999797903"
"1608","0.107999999797903","0.107999999797903","0.107999999797903"
"1614","0.107999999797903","0.107999999797903","0.107999999797903"
"1617","0.107999999797903","0.107999999797903","0.107999999797903"
"1628","0.107999999797903","0.107999999797903","0.107999999797903"
"1634","0.107999999797903","0.107999999797903","0.107999999797903"
"1651","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1653","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1658","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1659","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1666","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1674","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1676","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1687","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1691","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1701","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1703","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1706","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1708","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1710","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1713","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1715","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1717","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1719","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1721","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1725","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1726","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1731","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1733","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1742","0.10999999974737876","0.10999999974737876","0.10999999974737876"
"1753","0.11059999973222148","0.11059999973222148","0.11059999973222148"
"1761","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1763","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1774","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1782","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1783","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1793","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1797","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1801","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1802","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1804","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1811","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1815","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1822","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1823","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1829","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1831","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1833","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1834","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1837","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1841","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1844","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1847","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1860","0.11199999969685451","0.11199999969685451","0.11199999969685451"
"1862","0.11239999968674966","0.11239999968674966","0.11239999968674966"
"1863","0.11259999968169723","0.11259999968169723","0.11259999968169723"
"1868","0.11359999965643511","0.11359999965643511","0.11359999965643511"
"1870","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1875","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1879","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1894","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1898","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1934","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1940","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1945","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1952","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1957","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1960","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1967","0.11399999964633026","0.11399999964633026","0.11399999964633026"
"1973","0.11459999963117298","0.11459999963117298","0.11459999963117298"
"1980","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"1986","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"1992","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2001","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2007","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2013","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2015","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2017","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2029","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2035","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2040","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2043","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2047","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2050","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2068","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2069","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2077","0.11599999959580601","0.11599999959580601","0.11599999959580601"
"2091","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2093","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2099","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2102","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2106","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2111","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2132","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2136","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2142","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2144","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2147","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2153","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2159","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2165","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2166","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2167","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2172","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2181","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2185","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2186","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2188","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2190","0.11799999954528176","0.11799999954528176","0.11799999954528176"
"2193","0.11859999953012448","0.11859999953012448","0.11859999953012448"
"2200","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2202","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2204","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2209","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2210","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2214","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2233","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2248","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2261","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2264","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2266","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2272","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2273","0.11999999949475751","0.11999999949475751","0.11999999949475751"
